Worker,Employer,Role,Date
224594,103886,1452,11/07/2020 05:00
643787,103886,1452,11/07/2020 05:00
982859,103886,1452,11/07/2020 05:00
200114,103946,248,11/07/2020 05:00
106847,103886,1452,11/07/2020 05:00
688316,103946,248,11/07/2020 05:00
1000913,103886,1452,11/07/2020 05:00
374615,103373,1102,00:13.3
988958,103886,1452,11/07/2020 04:00
100796,103886,1452,11/07/2020 04:00
984479,103886,1452,11/07/2020 04:00
976679,103886,1452,11/07/2020 04:00
987854,103886,1452,11/07/2020 04:00
984944,103886,1452,11/07/2020 04:00
988574,103886,1452,11/07/2020 04:00
1001864,103886,1452,11/07/2020 04:00
509366,103886,1452,11/07/2020 04:00
115118,100688,325,11/07/2020 03:00
916865,100688,325,11/07/2020 03:00
807056,100688,325,11/07/2020 03:00
754598,100688,325,11/07/2020 03:00
538328,100688,325,11/07/2020 03:00
132551,100688,325,11/07/2020 03:00
126734,103886,1452,11/07/2020 03:00
976064,100688,325,11/07/2020 03:00
753839,100688,325,11/07/2020 03:00
340091,100688,325,11/07/2020 03:00
314759,100688,325,11/07/2020 03:00
744587,100688,325,11/07/2020 03:00
867581,100688,325,11/07/2020 03:00
340091,100688,325,11/07/2020 02:45
916865,100688,325,11/07/2020 02:45
115118,100688,325,11/07/2020 02:45
744587,100688,325,11/07/2020 02:45
132551,100688,325,11/07/2020 02:45
538328,100688,325,11/07/2020 02:45
754598,100688,325,11/07/2020 02:45
867581,100688,325,11/07/2020 02:45
976064,100688,325,11/07/2020 02:45
753839,100688,325,11/07/2020 02:45
996281,103886,1452,11/07/2020 02:00
1007432,100688,325,11/07/2020 02:00
869564,93878,325,11/07/2020 02:00
998798,103886,1452,11/07/2020 02:00
839642,100688,325,11/07/2020 02:00
998156,103886,1452,11/07/2020 02:00
1008767,100688,325,11/07/2020 02:00
977453,100688,325,11/07/2020 02:00
995963,103886,1452,11/07/2020 02:00
997358,103886,1452,11/07/2020 02:00
868580,100688,325,11/07/2020 02:00
882860,93878,325,11/07/2020 02:00
1008023,100688,325,11/07/2020 02:00
1009295,100688,325,11/07/2020 02:00
980822,103886,1445,11/07/2020 01:00
421394,103886,1445,11/07/2020 01:00
796811,104936,325,11/07/2020 01:00
976859,103886,1445,11/07/2020 01:00
705302,103886,1445,11/07/2020 01:00
799634,103886,1445,11/07/2020 01:00
1001579,104774,332,11/07/2020 01:00
994991,103886,1445,11/07/2020 01:00
878885,103886,1445,11/07/2020 01:00
453461,103886,1445,11/07/2020 01:00
1003448,104774,332,11/07/2020 01:00
1003445,104774,332,11/07/2020 01:00
1008068,104936,325,11/07/2020 01:00
456611,103886,1445,10/07/2020 23:00
978692,103886,1445,10/07/2020 23:00
1001573,103886,1445,10/07/2020 23:00
741998,104774,332,10/07/2020 22:30
609404,104774,332,10/07/2020 22:30
826358,104774,332,10/07/2020 22:30
1002929,104774,332,10/07/2020 22:30
485789,104774,332,10/07/2020 22:30
205241,104774,332,10/07/2020 22:30
927590,104774,332,10/07/2020 22:30
897830,104774,332,10/07/2020 22:30
746078,104774,332,10/07/2020 22:30
929465,104774,332,10/07/2020 22:30
483764,104774,332,10/07/2020 22:30
790457,104774,332,10/07/2020 22:30
976643,104774,332,10/07/2020 22:30
977501,104774,332,10/07/2020 22:30
777086,104774,332,10/07/2020 22:30
895307,104774,332,10/07/2020 22:30
257453,104774,332,10/07/2020 22:30
774725,104774,332,10/07/2020 22:30
745928,104774,332,10/07/2020 22:30
603179,104774,332,10/07/2020 22:30
878642,104774,332,10/07/2020 22:30
435599,104774,332,10/07/2020 22:30
518102,104774,332,10/07/2020 22:30
729326,104774,332,10/07/2020 22:30
766235,104774,332,10/07/2020 22:30
95885,104774,248,10/07/2020 22:30
679808,104774,332,10/07/2020 22:30
889241,100688,325,10/07/2020 22:00
223991,100688,325,10/07/2020 22:00
530582,100688,325,10/07/2020 22:00
352622,100688,325,10/07/2020 22:00
813977,100688,325,10/07/2020 22:00
866648,100688,325,10/07/2020 22:00
676916,100688,325,10/07/2020 22:00
977456,100688,325,10/07/2020 22:00
895511,100688,325,10/07/2020 22:00
722648,100688,325,10/07/2020 22:00
269363,100688,325,10/07/2020 22:00
875681,100688,325,10/07/2020 22:00
1003613,100688,325,10/07/2020 22:00
953435,100688,325,10/07/2020 22:00
1003451,100688,325,10/07/2020 22:00
1005182,100688,325,10/07/2020 22:00
951413,100688,325,10/07/2020 22:00
750641,100688,325,10/07/2020 22:00
930317,100688,325,10/07/2020 22:00
174560,100688,325,10/07/2020 22:00
840704,100688,325,10/07/2020 22:00
849089,95030,1151,10/07/2020 21:30
977501,104774,332,10/07/2020 21:30
603179,104774,332,10/07/2020 21:30
435599,104774,332,10/07/2020 21:30
777086,104774,332,10/07/2020 21:30
518102,104774,332,10/07/2020 21:30
766235,104774,332,10/07/2020 21:30
257453,104774,332,10/07/2020 21:30
746078,104774,332,10/07/2020 21:30
729326,104774,332,10/07/2020 21:30
703895,104774,248,10/07/2020 21:30
976643,104774,332,10/07/2020 21:30
807017,92780,332,10/07/2020 21:30
485789,104774,332,10/07/2020 21:30
977900,103886,1445,10/07/2020 21:00
892271,105014,325,10/07/2020 21:00
1005551,105014,325,10/07/2020 21:00
503852,104369,1151,10/07/2020 21:00
801941,102842,276,10/07/2020 21:00
993053,103886,1445,10/07/2020 21:00
995453,104369,1151,10/07/2020 21:00
710597,95030,1151,10/07/2020 21:00
770591,102842,1151,10/07/2020 21:00
1007102,105014,325,10/07/2020 21:00
660986,105014,325,10/07/2020 21:00
160139,102842,276,10/07/2020 21:00
977204,103886,1445,10/07/2020 21:00
93752,102842,1151,10/07/2020 21:00
1004753,103886,1445,10/07/2020 20:00
647852,103886,1445,10/07/2020 20:00
443783,103886,1445,10/07/2020 20:00
855692,103886,1445,10/07/2020 20:00
771065,103886,1445,10/07/2020 20:00
643814,103886,1445,10/07/2020 20:00
976556,103886,1445,10/07/2020 20:00
927803,103886,1445,10/07/2020 20:00
733328,103886,1445,10/07/2020 20:00
405353,103886,1445,10/07/2020 20:00
1002332,103886,1445,10/07/2020 20:00
977765,103886,1445,10/07/2020 20:00
501029,103886,1445,10/07/2020 19:00
981011,103886,1445,10/07/2020 19:00
224345,102842,1151,10/07/2020 18:00
501029,103886,1445,10/07/2020 18:00
1003685,103886,381,10/07/2020 18:00
994937,103886,381,10/07/2020 17:30
895604,102842,248,10/07/2020 17:30
198500,103886,381,10/07/2020 17:30
1016045,103886,381,10/07/2020 17:30
967376,102842,248,10/07/2020 17:00
155453,103946,248,10/07/2020 17:00
895604,102842,248,10/07/2020 17:00
786188,99764,255,10/07/2020 17:00
3929,103946,248,10/07/2020 17:00
151808,103946,248,10/07/2020 17:00
895604,102842,248,10/07/2020 16:30
496751,103859,241,10/07/2020 16:30
120491,102329,297,10/07/2020 16:00
683192,104369,1151,10/07/2020 16:00
875519,95981,325,10/07/2020 16:00
218636,95030,1151,10/07/2020 16:00
798104,92282,325,10/07/2020 16:00
729440,102842,1151,10/07/2020 16:00
861494,100877,325,10/07/2020 16:00
629450,95030,1151,10/07/2020 15:00
120491,102329,297,10/07/2020 15:00
496751,105476,241,10/07/2020 15:00
668351,102842,1151,10/07/2020 15:00
888491,100877,325,10/07/2020 15:00
224345,105380,1151,10/07/2020 15:00
941801,105380,1151,10/07/2020 15:00
755885,104807,1151,10/07/2020 14:30
984557,103886,381,10/07/2020 14:30
996770,103886,381,10/07/2020 14:30
995471,100688,325,10/07/2020 14:00
1001690,103886,381,10/07/2020 14:00
927959,87707,1151,10/07/2020 14:00
1001759,100688,325,10/07/2020 14:00
3539,87707,1151,10/07/2020 14:00
668351,102842,1151,10/07/2020 13:30
1014188,103886,381,10/07/2020 13:30
873443,100688,325,10/07/2020 13:00
240791,102842,1151,10/07/2020 13:00
859685,102842,1151,10/07/2020 13:00
910424,102842,1151,10/07/2020 13:00
151898,103886,381,10/07/2020 13:00
803474,98561,332,10/07/2020 12:30
326102,98561,332,10/07/2020 12:30
752879,98561,332,10/07/2020 12:30
811733,98561,332,10/07/2020 12:30
647828,98561,332,10/07/2020 12:30
319883,98561,332,10/07/2020 12:30
824393,98561,332,10/07/2020 12:30
169208,98561,332,10/07/2020 12:30
875168,98561,332,10/07/2020 12:30
763964,98561,332,10/07/2020 12:30
784667,98561,332,10/07/2020 12:30
614219,98561,332,10/07/2020 12:30
837302,98561,332,10/07/2020 12:15
769559,95030,1151,10/07/2020 12:00
749759,102842,248,10/07/2020 12:00
373481,103886,381,10/07/2020 12:00
974822,102005,332,10/07/2020 12:00
1003763,103886,381,10/07/2020 11:30
815855,103724,248,10/07/2020 11:00
928052,103724,248,10/07/2020 11:00
766235,92549,353,10/07/2020 11:00
365051,95030,262,10/07/2020 11:00
1017275,103886,381,10/07/2020 11:00
877433,103946,248,10/07/2020 11:00
798452,103946,248,10/07/2020 11:00
934301,92549,353,10/07/2020 11:00
2951,95030,262,10/07/2020 11:00
850196,102842,248,10/07/2020 11:00
668351,102842,1151,10/07/2020 10:30
978248,103886,1445,10/07/2020 10:00
976442,103886,1445,10/07/2020 10:00
967997,102005,332,10/07/2020 10:00
920186,102005,332,10/07/2020 10:00
1012166,103886,381,10/07/2020 10:00
921713,102005,332,10/07/2020 10:00
801950,101321,325,10/07/2020 10:00
287309,102005,332,10/07/2020 10:00
969026,102005,332,10/07/2020 10:00
901757,102842,248,10/07/2020 10:00
215963,92282,325,10/07/2020 10:00
967376,102842,248,10/07/2020 10:00
880727,102005,332,10/07/2020 10:00
113513,94112,325,10/07/2020 09:30
664787,94112,325,10/07/2020 09:30
902033,102842,1151,10/07/2020 09:15
470276,105380,1151,10/07/2020 09:00
819857,102842,248,10/07/2020 09:00
1006277,90221,353,10/07/2020 09:00
891524,105464,1151,10/07/2020 09:00
279242,97619,248,10/07/2020 09:00
751448,90221,325,10/07/2020 09:00
646340,88670,262,10/07/2020 09:00
600638,95030,1151,10/07/2020 09:00
811100,97619,248,10/07/2020 09:00
787325,103859,241,10/07/2020 09:00
801950,101321,325,10/07/2020 09:00
227870,102842,1151,10/07/2020 09:00
662054,95030,1151,10/07/2020 09:00
901757,102842,248,10/07/2020 09:00
953627,101999,332,10/07/2020 08:30
1005815,104762,248,10/07/2020 08:30
475178,101999,332,10/07/2020 08:30
770591,101720,1151,10/07/2020 08:30
223220,102842,248,10/07/2020 08:30
798515,101999,332,10/07/2020 08:30
457589,90221,248,10/07/2020 08:15
254180,103373,241,00:38.7
280391,92615,248,10/07/2020 08:00
1010795,102005,332,10/07/2020 08:00
473315,92615,248,10/07/2020 08:00
968243,102842,1151,10/07/2020 08:00
224345,105380,1151,10/07/2020 08:00
775787,92297,353,10/07/2020 08:00
903233,102842,248,10/07/2020 08:00
195191,103724,248,10/07/2020 08:00
846335,92297,353,10/07/2020 08:00
758387,105086,1151,10/07/2020 08:00
592253,92297,353,10/07/2020 08:00
860528,359,248,10/07/2020 08:00
224345,102842,1151,10/07/2020 08:00
941801,105380,1151,10/07/2020 08:00
473315,92615,248,10/07/2020 07:30
1004087,101087,332,10/07/2020 07:30
797393,101087,332,10/07/2020 07:30
842471,92297,353,10/07/2020 07:30
948269,101999,332,10/07/2020 07:30
280391,92615,248,10/07/2020 07:30
209309,101087,332,10/07/2020 07:30
986039,103886,381,10/07/2020 07:15
855884,94727,325,10/07/2020 07:15
1002359,103886,381,10/07/2020 07:15
995540,105311,332,10/07/2020 07:00
261341,105143,332,10/07/2020 07:00
999464,99878,332,10/07/2020 07:00
411986,105224,1151,10/07/2020 07:00
850196,102842,248,10/07/2020 07:00
218060,97619,248,10/07/2020 07:00
198500,103886,381,10/07/2020 07:00
373679,98561,332,10/07/2020 07:00
968018,103724,248,10/07/2020 07:00
340448,103724,248,10/07/2020 07:00
895604,105086,1151,10/07/2020 07:00
640361,105143,332,10/07/2020 07:00
1012202,99878,332,10/07/2020 07:00
70121,105086,1151,10/07/2020 07:00
594932,105164,325,10/07/2020 07:00
753164,91391,248,10/07/2020 07:00
484067,105311,332,10/07/2020 07:00
927614,91391,248,10/07/2020 07:00
249674,103724,248,10/07/2020 07:00
601568,103931,1151,10/07/2020 07:00
901484,102842,248,10/07/2020 07:00
434897,101978,325,10/07/2020 06:45
714827,101978,325,10/07/2020 06:45
182849,91877,248,10/07/2020 06:30
898160,104369,1151,10/07/2020 06:30
977678,103886,1452,10/07/2020 06:00
212120,103724,1151,10/07/2020 06:00
549803,97619,248,10/07/2020 06:00
983720,103886,1452,10/07/2020 06:00
984458,103856,381,10/07/2020 06:00
988688,103886,1452,10/07/2020 06:00
994091,103886,381,10/07/2020 06:00
1014449,103886,1452,10/07/2020 06:00
930878,98165,325,10/07/2020 06:00
983468,103886,1452,10/07/2020 06:00
751052,98165,325,10/07/2020 06:00
1010948,104807,1151,10/07/2020 06:00
998204,103886,381,10/07/2020 05:30
953687,91877,248,10/07/2020 05:30
999113,103886,381,10/07/2020 05:15
200114,98561,332,10/07/2020 05:00
531731,103946,248,10/07/2020 05:00
984776,103886,1452,10/07/2020 05:00
711323,98561,332,10/07/2020 05:00
986849,103886,1452,10/07/2020 05:00
981266,103886,1452,10/07/2020 05:00
689951,98561,332,10/07/2020 05:00
76169,103946,248,10/07/2020 05:00
726587,98561,332,10/07/2020 05:00
908468,102842,248,10/07/2020 05:00
989009,103886,1452,10/07/2020 05:00
131309,98561,332,10/07/2020 05:00
164972,102842,1151,10/07/2020 05:00
807995,103886,1452,10/07/2020 05:00
744449,98561,332,10/07/2020 05:00
798881,103946,248,10/07/2020 05:00
975884,98561,332,10/07/2020 05:00
1003934,98561,332,10/07/2020 05:00
374816,98561,332,10/07/2020 05:00
734993,98561,248,10/07/2020 05:00
364703,103886,1452,10/07/2020 05:00
882860,93878,325,10/07/2020 05:00
264269,98561,332,10/07/2020 05:00
386771,98561,332,10/07/2020 05:00
85229,98561,332,10/07/2020 05:00
9455,103886,1452,10/07/2020 05:00
875618,102842,1151,10/07/2020 05:00
853094,103886,1452,10/07/2020 05:00
982859,103886,1452,10/07/2020 05:00
284501,98561,332,10/07/2020 05:00
62822,98561,332,10/07/2020 05:00
374615,103373,1102,00:33.1
976679,103886,1452,10/07/2020 04:00
509366,103886,1452,10/07/2020 04:00
988376,103886,1452,10/07/2020 04:00
988574,103886,1452,10/07/2020 04:00
984944,103886,1452,10/07/2020 04:00
992822,103886,1452,10/07/2020 04:00
984479,103886,1452,10/07/2020 04:00
683192,100877,325,10/07/2020 03:00
888491,100877,325,10/07/2020 03:00
807056,100688,325,10/07/2020 03:00
744587,100688,325,10/07/2020 03:00
314759,100688,325,10/07/2020 03:00
132551,100688,325,10/07/2020 03:00
754598,100688,325,10/07/2020 03:00
679421,100688,325,10/07/2020 03:00
916865,100688,325,10/07/2020 03:00
126734,103886,1452,10/07/2020 03:00
890516,100688,325,10/07/2020 03:00
320708,100688,325,10/07/2020 03:00
753839,100688,325,10/07/2020 03:00
538328,100688,325,10/07/2020 03:00
1002491,100688,325,10/07/2020 03:00
1002491,100688,325,10/07/2020 02:45
159440,100877,325,10/07/2020 02:45
320708,100688,325,10/07/2020 02:45
753839,100688,325,10/07/2020 02:45
538328,100688,325,10/07/2020 02:45
756878,100877,248,10/07/2020 02:45
679421,100688,325,10/07/2020 02:45
744587,100688,325,10/07/2020 02:45
916865,100688,325,10/07/2020 02:45
890516,100688,325,10/07/2020 02:45
132551,100688,325,10/07/2020 02:45
754598,100688,325,10/07/2020 02:45
911693,100877,325,10/07/2020 02:30
861542,100877,325,10/07/2020 02:30
847277,100877,325,10/07/2020 02:30
998798,103886,1452,10/07/2020 02:00
890057,100688,325,10/07/2020 02:00
995963,103886,1452,10/07/2020 02:00
998156,103886,1452,10/07/2020 02:00
1009295,100688,325,10/07/2020 02:00
1002257,100688,325,10/07/2020 02:00
868580,100688,325,10/07/2020 02:00
839642,100688,325,10/07/2020 02:00
1001810,100688,325,10/07/2020 02:00
996281,103886,1452,10/07/2020 02:00
1008023,100688,325,10/07/2020 02:00
997358,103886,1452,10/07/2020 02:00
977453,100688,325,10/07/2020 02:00
742961,104936,325,10/07/2020 01:00
705302,103886,1445,10/07/2020 01:00
976859,103886,1445,10/07/2020 01:00
878885,103886,1445,10/07/2020 01:00
18878,103886,1445,10/07/2020 01:00
421394,103886,1445,10/07/2020 01:00
980822,103886,1445,10/07/2020 01:00
1001579,104774,332,10/07/2020 01:00
978224,103886,1445,10/07/2020 01:00
1008068,104936,325,10/07/2020 01:00
1003448,104774,332,10/07/2020 01:00
1003445,104774,332,10/07/2020 01:00
976820,103886,1445,10/07/2020 01:00
994991,103886,1445,10/07/2020 01:00
799634,103886,1445,10/07/2020 01:00
596675,100688,325,10/07/2020 00:00
450659,103886,1445,09/07/2020 23:00
766235,104774,332,09/07/2020 22:30
774725,104774,332,09/07/2020 22:30
640508,104774,332,09/07/2020 22:30
746078,104774,332,09/07/2020 22:30
1002929,104774,332,09/07/2020 22:30
679808,104774,332,09/07/2020 22:30
603179,104774,332,09/07/2020 22:30
483764,104774,332,09/07/2020 22:30
897830,104774,332,09/07/2020 22:30
981542,104774,332,09/07/2020 22:30
947255,104774,332,09/07/2020 22:30
609404,104774,332,09/07/2020 22:30
977501,104774,332,09/07/2020 22:30
895307,104774,332,09/07/2020 22:30
518102,104774,332,09/07/2020 22:30
741998,104774,332,09/07/2020 22:30
976643,104774,332,09/07/2020 22:30
668351,104774,332,09/07/2020 22:30
745928,104774,332,09/07/2020 22:30
1003613,100688,325,09/07/2020 22:00
953435,100688,325,09/07/2020 22:00
352622,100688,325,09/07/2020 22:00
866648,100688,325,09/07/2020 22:00
813977,100688,325,09/07/2020 22:00
269363,100688,325,09/07/2020 22:00
1003451,100688,325,09/07/2020 22:00
885176,100688,325,09/07/2020 22:00
223991,100688,325,09/07/2020 22:00
722648,100688,325,09/07/2020 22:00
866648,100688,325,09/07/2020 22:00
867581,100688,325,09/07/2020 22:00
875681,100688,325,09/07/2020 22:00
977456,100688,325,09/07/2020 22:00
1005182,100688,325,09/07/2020 22:00
951413,100688,325,09/07/2020 22:00
845858,100688,325,09/07/2020 22:00
912335,100688,325,09/07/2020 22:00
840704,100688,325,09/07/2020 22:00
676916,100688,325,09/07/2020 22:00
174560,100688,325,09/07/2020 22:00
849089,95030,1151,09/07/2020 21:30
435599,104774,248,09/07/2020 21:30
981542,104774,332,09/07/2020 21:30
118001,104774,248,09/07/2020 21:30
746078,104774,332,09/07/2020 21:30
977501,104774,332,09/07/2020 21:30
829490,92780,325,09/07/2020 21:30
603179,104774,332,09/07/2020 21:30
518102,104774,332,09/07/2020 21:30
1002929,104774,332,09/07/2020 21:30
766235,104774,332,09/07/2020 21:30
807017,92780,332,09/07/2020 21:30
640508,104774,332,09/07/2020 21:30
976643,104774,332,09/07/2020 21:30
829490,92780,332,09/07/2020 21:30
1004633,104774,332,09/07/2020 21:30
741998,104774,332,09/07/2020 21:30
977204,103886,1445,09/07/2020 21:00
54497,102842,1151,09/07/2020 21:00
977900,103886,1445,09/07/2020 21:00
1005551,105014,325,09/07/2020 21:00
304946,103886,1445,09/07/2020 21:00
801941,102842,276,09/07/2020 21:00
977894,103886,1445,09/07/2020 21:00
660986,105014,325,09/07/2020 21:00
1007102,105014,325,09/07/2020 21:00
706325,103886,1445,09/07/2020 21:00
977525,103886,1445,09/07/2020 21:00
503852,104369,1151,09/07/2020 21:00
1002041,103886,1445,09/07/2020 21:00
105224,102842,276,09/07/2020 21:00
443783,103886,1445,09/07/2020 20:00
976556,103886,1445,09/07/2020 20:00
1008245,103886,1445,09/07/2020 20:00
405353,103886,1445,09/07/2020 20:00
827069,103886,1445,09/07/2020 20:00
927803,103886,1445,09/07/2020 20:00
771065,103886,1445,09/07/2020 20:00
855692,103886,1445,09/07/2020 20:00
733328,103886,1445,09/07/2020 20:00
979067,103886,1445,09/07/2020 20:00
977765,103886,1445,09/07/2020 20:00
1004753,103886,1445,09/07/2020 20:00
168179,101816,381,09/07/2020 19:00
501029,103886,1445,09/07/2020 19:00
981011,103886,1445,09/07/2020 19:00
501029,103886,1445,09/07/2020 18:00
253256,103904,241,09/07/2020 18:00
994937,103886,381,09/07/2020 18:00
224345,102842,1151,09/07/2020 18:00
407687,103904,248,09/07/2020 18:00
895604,102842,248,09/07/2020 17:30
761984,103886,381,09/07/2020 17:30
999113,103886,381,09/07/2020 17:30
198500,103886,381,09/07/2020 17:30
875519,95981,325,09/07/2020 17:00
530873,103946,248,09/07/2020 17:00
823976,103946,248,09/07/2020 17:00
967376,102842,248,09/07/2020 17:00
895604,102842,248,09/07/2020 17:00
535691,103946,248,09/07/2020 17:00
895604,102842,248,09/07/2020 16:30
683192,104369,1151,09/07/2020 16:00
798104,92282,325,09/07/2020 16:00
218636,95030,1151,09/07/2020 16:00
729440,102842,1151,09/07/2020 16:00
998285,103886,381,09/07/2020 16:00
861494,100877,325,09/07/2020 16:00
668351,102842,1151,09/07/2020 15:00
888491,100877,325,09/07/2020 15:00
755885,104807,1151,09/07/2020 14:30
713201,103886,381,09/07/2020 14:30
984557,103886,381,09/07/2020 14:30
995471,100688,325,09/07/2020 14:00
1001759,100688,325,09/07/2020 14:00
902471,103886,381,09/07/2020 14:00
1001690,103886,381,09/07/2020 14:00
995429,100688,325,09/07/2020 14:00
798104,92282,325,09/07/2020 14:00
647828,93878,325,09/07/2020 14:00
1014188,103886,381,09/07/2020 13:30
668351,102842,1151,09/07/2020 13:30
493901,103886,381,09/07/2020 13:00
151898,103886,381,09/07/2020 13:00
859685,102842,1151,09/07/2020 13:00
961790,102842,1151,09/07/2020 13:00
240791,102842,1151,09/07/2020 13:00
749513,359,248,09/07/2020 13:00
873443,100688,325,09/07/2020 13:00
981302,104027,332,09/07/2020 13:00
223220,104369,1151,09/07/2020 13:00
803474,98561,332,09/07/2020 12:30
302453,98561,332,09/07/2020 12:30
938453,98561,332,09/07/2020 12:30
763964,98561,332,09/07/2020 12:30
319883,98561,332,09/07/2020 12:30
784667,98561,332,09/07/2020 12:30
169208,98561,332,09/07/2020 12:30
824393,98561,332,09/07/2020 12:30
272390,98561,332,09/07/2020 12:30
811733,98561,332,09/07/2020 12:30
875168,98561,332,09/07/2020 12:30
752879,98561,332,09/07/2020 12:30
795464,98561,332,09/07/2020 12:30
837302,98561,332,09/07/2020 12:15
741278,95030,1151,09/07/2020 12:00
749759,102842,248,09/07/2020 12:00
974822,102005,332,09/07/2020 12:00
1003763,103886,381,09/07/2020 11:30
826418,103724,248,09/07/2020 11:00
815855,103724,248,09/07/2020 11:00
928052,103724,248,09/07/2020 11:00
895307,101720,1151,09/07/2020 11:00
988400,103886,1452,09/07/2020 11:00
798452,103946,248,09/07/2020 11:00
850196,102842,248,09/07/2020 11:00
3929,103946,248,09/07/2020 11:00
668351,102842,1151,09/07/2020 10:30
978248,103886,1445,09/07/2020 10:00
976442,103886,1445,09/07/2020 10:00
967997,102005,332,09/07/2020 10:00
215963,92282,325,09/07/2020 10:00
287309,102005,332,09/07/2020 10:00
969026,102005,332,09/07/2020 10:00
967376,102842,248,09/07/2020 10:00
924158,92282,325,09/07/2020 10:00
880727,102005,332,09/07/2020 10:00
509366,103886,1452,09/07/2020 10:00
901757,102842,248,09/07/2020 10:00
863549,102005,332,09/07/2020 10:00
920186,102005,332,09/07/2020 10:00
801950,101321,325,09/07/2020 10:00
1005035,103886,381,09/07/2020 09:30
902033,102842,1151,09/07/2020 09:15
811100,97619,248,09/07/2020 09:00
600638,95030,1151,09/07/2020 09:00
212120,95030,1151,09/07/2020 09:00
819857,102842,248,09/07/2020 09:00
227870,102842,1151,09/07/2020 09:00
411197,105323,332,09/07/2020 09:00
966284,99569,255,09/07/2020 09:00
901757,102842,248,09/07/2020 09:00
279242,97619,248,09/07/2020 09:00
970808,99569,255,09/07/2020 09:00
787325,103859,241,09/07/2020 09:00
1006277,90221,353,09/07/2020 09:00
751448,90221,325,09/07/2020 09:00
801950,101321,325,09/07/2020 09:00
953627,101999,332,09/07/2020 08:30
855884,94727,325,09/07/2020 08:30
798515,101999,332,09/07/2020 08:30
770591,101720,1151,09/07/2020 08:30
475178,101999,332,09/07/2020 08:30
218060,97619,248,09/07/2020 08:30
223220,102842,248,09/07/2020 08:30
457589,90221,248,09/07/2020 08:15
254180,103373,241,00:38.7
473315,92615,248,09/07/2020 08:00
280391,92615,248,09/07/2020 08:00
860528,359,248,09/07/2020 08:00
438380,92549,332,09/07/2020 08:00
903233,102842,248,09/07/2020 08:00
592253,92297,353,09/07/2020 08:00
987725,103886,1452,09/07/2020 08:00
224345,102842,1151,09/07/2020 08:00
195191,103724,248,09/07/2020 08:00
968243,102842,1151,09/07/2020 08:00
775787,92297,353,09/07/2020 08:00
987440,103886,1452,09/07/2020 08:00
974162,92549,332,09/07/2020 08:00
846335,92297,353,09/07/2020 08:00
1010795,102005,332,09/07/2020 08:00
758387,105086,1151,09/07/2020 08:00
473315,92615,248,09/07/2020 07:30
797393,101087,332,09/07/2020 07:30
842471,92297,353,09/07/2020 07:30
209309,101087,332,09/07/2020 07:30
948269,101999,332,09/07/2020 07:30
280391,92615,248,09/07/2020 07:30
1004087,101087,332,09/07/2020 07:30
996770,103886,381,09/07/2020 07:15
1002359,103886,381,09/07/2020 07:15
261341,105143,332,09/07/2020 07:00
1012202,99878,332,09/07/2020 07:00
70121,105086,1151,09/07/2020 07:00
895604,105086,1151,09/07/2020 07:00
852206,92282,332,09/07/2020 07:00
991925,105011,1151,09/07/2020 07:00
995540,105311,332,09/07/2020 07:00
901484,102842,248,09/07/2020 07:00
576653,103724,248,09/07/2020 07:00
340448,103724,248,09/07/2020 07:00
601568,103931,1151,09/07/2020 07:00
850196,102842,248,09/07/2020 07:00
594932,105164,325,09/07/2020 07:00
373679,98561,332,09/07/2020 07:00
999464,99878,332,09/07/2020 07:00
640361,105143,332,09/07/2020 07:00
417824,86075,283,09/07/2020 07:00
249674,103724,248,09/07/2020 07:00
907331,105011,1151,09/07/2020 07:00
434897,101978,325,09/07/2020 06:45
182849,91877,248,09/07/2020 06:30
995240,104369,1151,09/07/2020 06:30
898160,104369,1151,09/07/2020 06:30
589970,103724,1151,09/07/2020 06:00
751052,98165,325,09/07/2020 06:00
549803,97619,248,09/07/2020 06:00
999113,103886,381,09/07/2020 06:00
930878,98165,325,09/07/2020 06:00
779633,103724,248,09/07/2020 06:00
984458,103856,381,09/07/2020 06:00
1010948,104807,1151,09/07/2020 06:00
1009412,103886,381,09/07/2020 05:30
953687,91877,248,09/07/2020 05:30
761984,103886,381,09/07/2020 05:30
981026,103886,381,09/07/2020 05:15
9455,103886,1452,09/07/2020 05:00
200114,98561,332,09/07/2020 05:00
264269,98561,332,09/07/2020 05:00
986849,103886,1452,09/07/2020 05:00
76169,103946,248,09/07/2020 05:00
989009,103886,1452,09/07/2020 05:00
374816,98561,332,09/07/2020 05:00
531731,103946,248,09/07/2020 05:00
807995,103886,1452,09/07/2020 05:00
882860,93878,325,09/07/2020 05:00
726587,98561,332,09/07/2020 05:00
975884,98561,332,09/07/2020 05:00
798881,103946,248,09/07/2020 05:00
711323,98561,332,09/07/2020 05:00
164972,102842,1151,09/07/2020 05:00
981266,103886,1452,09/07/2020 05:00
386771,98561,332,09/07/2020 05:00
364703,103886,1452,09/07/2020 05:00
16427,103886,1452,09/07/2020 05:00
875618,102842,1151,09/07/2020 05:00
853094,103886,1452,09/07/2020 05:00
982859,103886,1452,09/07/2020 05:00
85229,98561,332,09/07/2020 05:00
984776,103886,1452,09/07/2020 05:00
986207,103886,1452,09/07/2020 05:00
68495,103886,1452,09/07/2020 05:00
689951,98561,332,09/07/2020 05:00
131309,98561,332,09/07/2020 05:00
801785,98561,332,09/07/2020 05:00
744449,98561,332,09/07/2020 05:00
1003934,98561,332,09/07/2020 05:00
